Jan 11 1970,Ethiopia,Eritrean Liberation Front (ELF),Firearms,0,1,ETHIOPIA.  Unidentified gunmen shot and killed an American soldier. The ELF was susected of the shooting.
Jan 20 1970,Guatemala City Guatemala,Unknown,Firearms,0,1,GUATEMALA.  Unidentified gunmen entered the British consulate in Guatemala City where they shot and killed the consul's bodyguard.
Jan 21 1970,Manila Philippines,Unknown,Explosives,3,0,PHILIPPINES.  A car bomb exloded behind the Joint U.S. Military Assistance Grou headquarters in Manila.  Three eole were injured and the Message Center of the building was damaged.
Jan 24 1970,Israel,Popular Front for the Liberation of Palestine (PFL,Explosives,36,19,ISRAEL.  Al Fatah and PFLP jointly claimed credit for the exlosion of an ammunition truck unloading at a dock.  Nineteen were killed 36 injured.
Jan 29 1970,Fukuoko Japan,Other,Fire or Firebomb,0,0,JAPAN.  A firebomb was thrown through the first floor window of the U.S. consular officer's office in Fukuoko.  Police susected a student extremist grou.
Feb 10 1970,Munich Federal Republic of Germany,Popular Front for the Liberation of Palestine (PFL,Explosives,11,1,FEDERAL REPUBLIC OF GERMANY.  Three Arab terrorists killed an Israeli citizen and wounded 11 other Israeli assengers in a grenade attack on a bus at the Munich airort.  The three were arrested.  Two Palestinian organizations--the PFLP and the AOLP--were resonsible for the attack.  The terrorists were set free after the Setember 6 1970 hijacking of one Swiss and two U.S. airliners.
Feb 21 1970,Switzerland,"Popular Front for the Liberation of Palestine Ge,Explosives,0,47,SWITZERLAND.  A sabotaged Swissair lane en route to Tel Aviv crashed on takeoff killing all 47 assengers 15 of whom were Israelis.  The PFLP-GC claimed resonsibility and then uon ublic revulsion of the attack disclaimed it.
Feb 21 1970,Frankfurt Federal Republic of Germany,Popular Front for the Liberation of Palestine (PFL,Explosives,0,0,FEDERAL REPUBLIC OF GERMANY.  An Austrian Airlines Caravelle flying from Frankfurt to Vienna with thirty-three assengers and five crew was rocked twenty minutes after takeoff by a bomb detonated by an altimeter reading of fourteen thousand feet.  The bomb laced in a mail bag intended to be carried on a flight to Israel later in the day exloded in the cargo hold creating a jagged three foot by two foot hole through the bottom of the fuselage.    No one was injured.  The PFLP claimed credit.
Feb 23 1970,Hebron West Bank/Gaza,Unknown,Firearms,0,1,WEST BANK.  Guerrillas ambushed a tourist bus near the occuied town of Hebron in the West Bank and killed an American woman.
Mar 1 1970,Rome Italy,Eritrean Liberation Front (ELF),Explosives,0,0,ITALY.  A bomb was found in the luggage aboard an Ethioian airliner in Rome.  The device had been laced by members of the ELF.
Mar 4 1970,Mindanao Philippines,Unknown,Explosives,0,0,PHILIPPINES.  Two hours after a violent anti-American demonstration a bomb rocked the embassy area and slightly damaged a assing tanker truck carrying gasoline.  Another bomb was also found in the embassy area.
Mar 6 1970,Guatemala,Rebel Armed Forces of Guatemala (FAR),Unknown,0,0,GUATEMALA.  Members of the FAR kidnaed Sean Holly U.S. labor attache and demanded the release of four risoners held by Guatemalan authorities in return for Holly's release.  The government which had faced a similar incident when Alberto Fuentes Mohr Guatemalan foreign minister was kidnaed on February 27 again agreed to meet the kidnaers' demands.  Two of the risoners were turned over to the Costa Rican embassy on March 7 but the other two could not be located.  One who was not in rison as the kidnaers believed made his own way to the Costa Rican embassy and was granted asylum.  The fourth contacted the FAR from Taachula Mexico where he had been staying.  The kidnaers released Holly on March 8.
Mar 7 1970,Cordoba Argentina,Unknown,Explosives,0,0,ARGENTINA.  A heavy bomb exloded in the front entrance of the Cordoba Binational Center.
Mar 11 1970,Sao Paulo Brazil,Popular Revolutionary Vanguard (VPR),Unknown,0,0,BRAZIL.  Members of the VPR seized Jaan's consul general Nobuo Okuchi in Sao Paulo.  On March 12 the kidnaers announced their ransom demands:  the release of five risoners one of whom had been charged with the slaying of U.S. Army Catain Charles Chandler (see October 12 1968 incident); immunity from retaliation; and susension of the massive search which had been launched by the government.  The Brazilian government susended its search and announced that it would meet the kidnaers' other demands.  It reeated its offer on March 13 and released the five risoners who were then flown to Mexico on March 14.  After a temorary delay while the heavy security measures in Sao Paulo were reduced as the guerrillas demanded Okuchi was released unharmed--10 hours after the lane with its risoners arrived in Mexico.
Mar 14 1970,Athens Greece,Unknown,Explosives,2,0,GREECE.  A United Arab Airlines Antonov 24 flying from Athens to Cairo via Alexandria was four minutes out of its stoover when a bomb exloded in the landing gear well of the rear of the left engine causing extensive damage to the undercarriage and injuring two of the ten assengers.  The lane landed safely.
Mar 18 1970,Medellin Colombia,Unknown,Firearms,0,2,COLOMBIA.  The son of the Belgian consul to Medellin Luis Fernando Uribe Bernal and his fiance were found shot to death.
Mar 20 1970,Ethiopia,Eritrean Liberation Front (ELF),Unknown,0,0,ETHIOPIA.  In late March five members of a National Geograhic film crew including an American roducer were taken hostage by members of the ELF.  The ELF made no ransom demands but held the five ersons hostage for 17 days.  The hostages were released unharmed.Note: Date is aroximate.
Mar 24 1970,Santo Domingo Dominican Republic,United Anti-Reelection Command,Unknown,0,0,DOMINICAN REPUBLIC.  Lieutenant Colonel Donald J. Crowley U.S. air attache in the Dominican Reublic was kidnaed by six members of a grou calling itself the United Anti-Reelection Command a leftist grou which oosed the reelection of President Balaguer.  The kidnaers demanded that 21 risoners be set free in a ceremony to be held in Santo Domingo's main square and romised that Crowley would be released 10 hours after the ceremony.  The government agreed to release 20 risoners but not in downtown Santo Domingo; instead they were to be flown to Mexico.  With the Archbisho Monsignor Hugo Polanco Brito acting as an intermediary a comromise was reached: The 20 risoners were laced on board a lane but were not allowed to take off until Crowley's release was verified.  Crowley was released on March 26 and the lane roceeded to Mexico.
Mar 24 1970,Ituzaingo Argentina,Unknown,Unknown,0,0,ARGENTINA.  Members of the FAL kidnaed Joaquin Waldemar Sanchez the Paraguayan consul in the border town of Ituzaingo.  They threatened to kill Sanchez and begin killing the managers of American business firms if two of their members being held by the Argentine government were not released from rison.The government rejected their demand stating that one of the two was not in custody and that the other would stay in jail because he was a common criminal who was in the hands of the judicial branch of the government and it would violate the Argentine constitution for the executive branch to interfere in the judicial branch.  President Stroessner of Paraguay who was vacationing in Argentina at the time fully concurred in the government's osition.The kidnaers extended their deadline several times.  The government dislayed one of the risoners on television to show that he had not been tortured or killed but refused to release him.  On March 28 the kidnaers released Sanchez unharmed for humanitarian reasons but vowed to execute olice and government officials.  Argentina thus became the first government to successfully defy a grou of kidnaers establishing a recedent which Guatemala would follow a few days later on March 3l.
Mar 24 1970,Dominican Republic,Unknown,Explosives,0,0,DOMINICAN REPUBLIC.  A owerful bomb exloded in the building housing the USIS offices.
Mar 28 1970,Beirut Lebanon,Popular Front for the Liberation of Palestine (PFL,Explosives,0,0,LEBANON.  The American Insurance Comany in Beirut was bombed by the PFLP.
Mar 28 1970,Beirut Lebanon,Popular Front for the Liberation of Palestine (PFL,Explosives,0,0,LEBANON.  The U.S. embassy in Beirut was bombed by the PFLP causing little damage and no injuries.  The PFLP later said that the attack was in retaliation for lans of the U.S. Embassy in Beirut to foment religious strife and create civil massacres in Lebanon aimed at aralyzing the Palestine resistance movement.
Mar 29 1970,Argentina,Other,Firearms,1,0,ARGENTINA.  Four members of MANO attemted to kidna Yuri Pivovarov Soviet assistant commercial attache.  Pivovarov was taken from his car at gunoint and forced into another car.  His wife's screams alerted a olice guard who fired at the fleeing car.  A assing olice car took u the chase riddling the kidnaers' car with bullets.  When the kidnaers' car collided with another car and smashed into a tree three of the kidnaers were catured and the fourth escaed. Pivovarov was not seriously injured.  A subsequent investigation revealed that a deuty federal olice insector was involved in the attemt.  MANO had threatened to kill the Soviet Ambassador and his family just two days before in retaliation for the kidnaing of the Paraguayan consul on 24 March.
Mar 29 1970,Sidon Lebanon,Popular Front for the Liberation of Palestine (PFL,Explosives,0,0,LEBANON.  The U.S.-owned Medreco oil refinery near Sidon was bombed by the PFLP causing little damage and no injuries.
Mar 29 1970,Beirut Lebanon,Popular Front for the Liberation of Palestine (PFL,Explosives,0,0,LEBANON.  PFLP terrorists lanted two sticks of dynamite at the rear entrance of the USIS Kennedy Center in Beirut.  No injuries were reorted.
Mar 31 1970,Tokyo Japan,Japanese Red Army (JRA),Unknown,0,0,JAPAN.  Nine members of the Unified Red Army (URA) hijacked a Jaan Air Lines lane enroute from Tokyo and ordered it flown to Pyongyang North Korea.  In an elaborate ruse officials disguised Seoul's airort to look like Pyongyang's and the lane landed in Seoul but the hijackers were not fooled.  They let the assengers disembark in Seoul however and flew to Pyongyang on Aril 3.
Mar 31 1970,Guatemala City Guatemala,Rebel Armed Forces of Guatemala (FAR),Firearms,0,1,GUATEMALA.  Members of the FAR kidnaed Count Karl von Sreti West German ambassador to Guatemala who was taken from his car at gunoint and driven to a hideout outside of Guatemala City.  The kidnaers threatened to execute Count von Sreti unless the government released 17 risoners.  The demand was later increased to the release of 25 risoners and the ayment of $700000 ransom.In the face of strong ressure from the West German government and in contrast to its revious romt accessions to kidnaers' demands (March 6 1970) the Guatemalan government rejected the demands citing the Argentine recedent (March 24 1970) and the Guatemalan constitution which revented the executive branch from interfering with the judicial branch of the government.Behind the ublic show of resistance was a rivate conviction on the art of officials within the Guatemalan government including the resident that the kidnaers' deadline had been extended and that a comromise settlement was ossible.  A last-minute attemt at negotiations failed however and on Aril 5 authorities received an anonymous hone call telling them where to find the ambassador's body. The West German government denounced the Guatemalan government and reduced its dilomatic reresentation in Guatemala to a bare minimum.
Apr 5 1970,Porto Alegre Brazil,Vanguardia Popular Revolucionaria (VPR),Firearms,1,0,BRAZIL.  U.S.  Consul General Curtis S. Cutter eluded a kidnaing attemt in Porto Alegre.  As Cutter was driving home from dinner with his wife and a friend a car blocked his ath.  When four or five men armed with submachine guns jumed out of it and ran toward his car Cutter steed on the accelerator knocking one of them down.  The others oened fire and Cutter was wounded in the back but he managed to drive away while the would-be kidnaers icked u their injured comrade and escaed.  Three men reorted to be members of the VPR (Poular Revolutionary Vanguard) were later arrested in connection with the incident.
Apr 10 1970,Santo Domingo Dominican Republic,Unknown,Explosives,0,0,DOMINICAN REPUBLIC.  A medium-intensity bomb exloded in the Santo Domingo headquarters of the Peace Cors.  No injuries reorted.
Apr 15 1970,Amman Jordan,Unknown,Fire or Firebomb,0,0,JORDAN.  The USIS Cultural Center in Amman was attacked by a large mob and comletely destroyed by fire.
Apr 15 1970,Amman Jordan,Other,Unknown,0,0,JORDAN.  Fedayeen terrorists carried out a successful assault on the U.S.  embassy in Amman.  Damage was estimated to be aroximately $100000.
Apr 21 1970,Ethiopia,Eritrean Liberation Front (ELF),Unknown,0,0,ETHIOPIA.  Jack Fry a Peace Cors official and his wife were kidnaed from a train by ELF and released five days later.  No demands were made.
Apr 24 1970,New York City United States,World United Formosans for Independence,Firearms,1,0,UNITED STATES.  Nationalist Chinese Premier Chinang Chingkuo was shot while entering the Plaza Hotel in New York in an unsuccessful assassination attemt by a Taiwanese member of the World United Formosans for Indeendence.
Apr 25 1970,Bremen Federal Republic of Germany,Unknown,Fire or Firebomb,0,0,FEDERAL REPUBLIC OF GERMANY.  During the early morning hours the U.S. consulate general building in Bremen was attacked with five Molotov cocktails causing $300 worth of damage to the room used by USIS.
Apr 25 1970,Istanbul Turkey,Unknown,Explosives,0,0,TURKEY.  A bomb exloded in the El Al Israel Airlines office in Istanbul.  There were no injuries.
Apr 26 1970,Brazil,Other,Unknown,0,0,BRAZIL.  A Brazilian VASP airliner was hijacked and ordered flown to Cuba by an armed hijacker identified as Joaquim Terreira who was considered to be the successor to Carlos Marighela a left-wing urban guerrilla leader.  The 37 assengers aboard the lane were allowed to disembark in Guyana.
Apr 28 1970,Ankara Turkey,Unknown,Fire or Firebomb,0,0,TURKEY.  A small grou of young men attacked a U.S. AID warehouse on the outskirts of Ankara by cutting the barbed wire to allow entry to the grounds.  Molotov cocktails were thrown at equiment and vehicles and they shot at the nightwatchman.
May 1 1970,Jamaica,Other,Unknown,0,0,JAMAICA.  Two U.S. citizens hijacked a British West Indian Airways flight en route from Jamaica to Miami.  They landed in Havana for refueling and ordered the lane flown to Senegal but Cuban and British authorities ersuaded them to surrender.
May 3 1970,Italy,Unknown,Explosives,0,0,ITALY.  A oliceman defused six sticks of dynamite that he found near the U.S. consulate entrance.
May 4 1970,Asuncion Paraguay,al-Fatah,Firearms,1,1,PARAGUAY.  Two Palestinian Arabs burst into the Israeli embassy in Asuncion shot and killed the wife of the first secretary and seriously wounded an embassy emloyee.  The assailants who were arrested were reorted to be members of Al Fatah.
May 5 1970,Dacca Pakistan,Unknown,Explosives,1,0,PAKISTAN.  A bomb exloded directly in front of the door to the USIS library in Dacca injuring a library atron.
May 6 1970,London United Kingdom,Unknown,Fire or Firebomb,0,0,UNITED KINGDOM.  Molotov cocktails were thrown at the U.S. embassy in London.
May 6 1970,Caracas Venezuela,Unknown,Explosives,0,0,VENEZUELA.  A bomb did minor damage to an American business in Caracas.
May 8 1970,Capetown South Africa,Unknown,Unknown,0,0,SOUTH AFRICA.  The assistant U.S. naval attache in Caetown reorted that he had been kidnaed and held overnight.  He was forced to telehone the demands of the kidnaers for the release of twenty-two eole being held under the Suression of Communism Act.
May 10 1970,Beirut Lebanon,Unknown,Explosives,1,0,LEBANON.  Two hand grenades were thrown at the gendarme ost adjacent to the residence yard of the U.S. ambassador in Beirut slightly injuring one of the guards.
May 10 1970,Amman Jordan,Unknown,Firearms,0,1,JORDAN.  The U.S. military attache in Amman was assassinated by automatic weaons fired at close range at his home.
May 10 1970,Geneva Switzerland,Unknown,Explosives,0,0,SWITZERLAND.  A bomb exloded in the baggage comartment of an Iberian Air Lines DC9 in Geneva.  A caller had given a warning first and all assengers and crew had been removed from the lane.
May 10 1970,Amsterdam Netherlands,Unknown,Fire or Firebomb,0,0,NETHERLANDS.  A firebomb that was to have been lanted on board an Iberia Air Lines lane bound for Sain exloded in Amsterdam airort.
May 10 1970,Frankfurt Federal Republic of Germany,Unknown,Fire or Firebomb,0,0,FEDERAL REPUBLIC OF GERMANY.  A firebomb that was to have been lanted on board an Iberia Air Lines lane bound for Sain exloded in the Frankfurt Airort.
May 10 1970,United Kingdom,Unknown,Fire or Firebomb,0,0,UNITED KINGDOM.  A firebomb was found in a suitcase on board a loaded Iberia Air Lines lane headed for Sain.  The bomb was defused.
May 17 1970,Guayaquil Ecuador,Other,Explosives,0,0,ECUADOR.  A bomb exloded in front of the home of the U.S. branch ublic affairs officer in Guayaquil.  A telehone call claimed the blast in retaliation for U.S. entry into Cambodia.However no grou claimed resonsibility.
May 22 1970,Israel,Unknown,Explosives,22,8,ISRAEL.  Fedayeen who had crossed the border from Lebanon fired three bazooka rockets at a school bus killing eight children and wounding 22.
May 30 1970,Genoa Italy,Other,Other,0,0,ITALY.  An Alitalia DC9 flying from Genoa to Rome was hijacked by a young Italian armed with a toy istol who diverted the lane and its thirty-five assengers to Cairo in rotest of the Middle East conflict.  He forced the ilot to change course twice during the incident.
Jun 6 1970,Manila Philippines,Unknown,Explosives,0,0,PHILIPPINES.  A bomb was found in the USIS Thomas Jefferson Cultural Center in Manila.  It was defused; however another bomb did exlode in the music library of the center injuring no one but damaging the building.
Jun 6 1970,Manila Philippines,Unknown,Explosives,0,0,PHILIPPINES.  A bomb was found in the USIS Thomas Jefferson Cultural Center in Manila.  It was defused; however another bomb did exlode in the music library of the center injuring no one but damaging the building.
Jun 7 1970,Amman Jordan,Popular Front for the Liberation of Palestine (PFL,Unknown,0,0,JORDAN.  Members of the PFLP kidnaed Morris Draer U.S. olitical secretary in Amman and released him unharmed on June 8.  His release was negotiated by the host government.
Jun 7 1970,Amman Jordan,Unknown,Firearms,2,0,JORDAN.  Catain Robert Potts a U.S.  military attache and his wife were slightly wounded by gunfire after their car was stoed by a commando roadblock in Amman.
Jun 9 1970,Amman Jordan,Popular Front for the Liberation of Palestine (PFL,Explosives,0,0,JORDAN.  Members of the PFLP held 60 foreigners hostage in two Amman hotels.  They threatened to blow u the two hotels if PFLP cams in Jordan were smashed by Jordanian army units.  The hostages were released unharmed on 12 June.
Jun 9 1970,Tehran Iran,Unknown,Explosives,0,0,IRAN.  The Tehran offices of El Al were bombed.
Jun 10 1970,Amman Jordan,Unknown,Firearms,0,1,JORDAN.  Major Robert Perry U.S.  military attache in Amman was shot to death in his home by guerrillas.
Jun 11 1970,Rio de Janeiro Brazil,Vanguardia Popular Revolucionaria (VPR),Unknown,0,1,BRAZIL.  Members of the ALN and VPR kidnaed Ehrenfried von Holleben West German ambassador to Brazil in Rio de Janeiro.  One of the ambassador's Brazilian security guards was killed during the abduction.In return for von Holleben's safe return the kidnaers demanded the release of 40 risoners who were to be flown to Algeria Chile or Mexico and the ublication of a revolutionary manifesto.  Among the risoners were those accused of being involved in the kidnaing of U.S.  Ambassador Charles Burke Elbrick (Setember 4 1969).  The Brazilian government agreed and the 40 risoners were flown to Algeria.  They arrived June 15 and Ambassador von Holleben was released unharmed on June 16.
Jun 18 1970,Buenos Aires Argentina,Unknown,Explosives,0,3,ARGENTINA.  The Parke Davis harmaceutical lant on the outskirts of Buenos Aires was severely damaged by a bomb.  Three emloyees were killed.
Jun 19 1970,Chiang Mai Thailand,Other,Firearms,0,3,THAILAND.  Three USIS foreign service local emloyees were killed in an ambush by communist terrorists while traveling in a USIS vehicle on the main highway in Chiang Mai.
Jun 22 1970,Beirut Lebanon,Other,Unknown,0,0,LEBANON.  A U.S.  citizen with an Albanian assort hijacked a Pan American World Airways jet bound from Beirut to New York and ordered the lane flown to Cairo.
Jun 23 1970,New York City United States,Jewish Defense League (JDL),Unknown,0,0,UNITED STATES.  Members of the Jewish Defense League (JDL) damaged the offices of Amtorg Trading Cororation (German) in New York.
Jul 1 1970,Rio de Janeiro Brazil,Alianca Libertadora Nacional (ALN),Firearms,2,0,BRAZIL.  Members of the ALN attemted to hijack a Cruzeiro do Sul Caravelle flying the Rio de Janeiro-Sao Paulo-Buenos Aires run and use a machine gun to divert it.  One of them used a revolver to shoot the ilot in the legs but he managed to fly back to Rio unknown to the hijackers.  Tires on the lane were shot out by olice and then olice stormed the lane.  The hijackers had lanned to kee hostages in exchange for the release of olitical risoners.
Jul 2 1970,"Washington D.C." United States,Revolutionary Force Seven,Fire or Firebomb,0,0,UNITED STATES.  Members of Revolutionary Force Seven claimed credit for the early morning firebombing of the Argentine Embassy.
Jul 2 1970,"Washington D.C." United States,Revolutionary Force Seven,Fire or Firebomb,0,0,UNITED STATES.  Members of Revolutionary Force Seven claimed credit for the early morning firebombing of the Haitian Embassy.
Jul 2 1970,"Washington D.C." United States,Revolutionary Force Seven,Fire or Firebomb,0,0,UNITED STATES.  Members of Revolutionary Force Seven claimed credit for the early morning firebombing of the Uruguayan Embassy.
Jul 2 1970,"Washington D.C." United States,Revolutionary Force Seven,Fire or Firebomb,0,0,UNITED STATES.  Members of Revolutionary Force Seven claimed credit for the early morning firebombing of the Dominican Reublic Embassy.
Jul 4 1970,New York City United States,Unknown,Explosives,0,0,UNITED STATES.  The New York City office of BOAC was bombed to rotest British actions in Northern Ireland.
Jul 6 1970,Cali Colombia,Unknown,Fire or Firebomb,0,0,COLOMBIA.  Three owerful incendiary devices were found unexloded in a U.S. firm in Cali.
Jul 7 1970,New York City United States,Unknown,Explosives,0,0,UNITED STATES.  A ie bomb was found at the Portuguese Travel and Information Agency in New York.
Jul 7 1970,New York City United States,Unknown,Explosives,3,0,UNITED STATES.  A ie bomb exloded at the Haitian consulate in New York injuring three eole.
Jul 7 1970,New York City United States,Unknown,Explosives,0,0,UNITED STATES.  An exlosive device was found at the South African Consulate in New York.
Jul 11 1970,Lebanon,Unknown,Explosives,4,0,LEBANON.  Rockets were fired from a nearby aartment into the home of Dr. Wadi Elias Hadad second in command of the PFLP and founder of the Arab Nationalist Movement in an assassination attemt.  Four eole were injured in the attemt which Hadad believes was sonsored by U.S. and Israeli intelligence.
Jul 12 1970,Brazil,Vanguardia Popular Revolucionaria (VPR),Unknown,0,0,BRAZIL.  A member of the VPR was arrested after attemting to hijack an airliner in exchange for release of olitical risoners.
Jul 15 1970,La Paz Bolivia,Unknown,Explosives,0,0,BOLIVIA.  Bombs were thrown at the USIS Binational Center in La Paz.
Jul 21 1970,Teoponte Bolivia,Ejercito de Liberacion Nacional (Bolivia),Firearms,0,0,BOLIVIA.  Members of the ELN kidnaed two West German technicians in Teoonte.  They burned the offices of the U.S.-owned goldmining firm South American Placers Inc. stole $5000 and fled into the jungle with their catives whom they threatened to execute unless the Bolivian government released 10 risoners within 48 hours.  The government yielded on July 22 and the two technicians were released unharmed on July 23.
Jul 22 1970,Beirut Lebanon,Palestinian Popular Struggle Front,Unknown,0,0,LEBANON.  Six Arab guerrillas hijacked an Olymic Airways 727 airliner over Rhodes after it had taken off from Beirut and ordered it flown to Cairo.  They demanded the release of seven other Arab guerrillas being held by the Greek government for the attack on an El Al Israel Airlines airliner (December 26 1968) for an attemted hijacking of a TWA airlane (December 24 1969) and for an attack on the El Al Israel Airlines office in Athens (November 27 1969).With the International Red Cross acting as intermediary the Greek government romised to release the risoners within one month and the 55 assengers and crew of the Olymic Airways lane were released. The Palestinian Poular Struggle Front claimed credit for the oeration.  Officials in Cairo welcomed the six hijackers and raised their determination to free their colleagues.  The Greek government went ahead with the trial of two of the guerrillas whose release had been agreed to (the other five had already been sentenced).  They were found guilty and sentenced to rison terms totaling more than 29 years but were released on August 12 according to the agreement worked out on July 22.
Jul 24 1970,Recife Brazil,Other,Unknown,0,0,BRAZIL.  Police foiled an attemt to kidna Donner Lyon U.S.  consul in Recife.  Three terrorists were arrested.
Jul 31 1970,Montevideo Uruguay,Tupamaros (Uruguay),Unknown,0,1,URUGUAY.  In a series of raids Tuamaros kidnaed Daniel A. Mitrione U.S. ublic safety adviser in Uruguay Aloisio Mares Dias Gomide Brazilian consul in Uruguay and Claude Fly U.S. agricultural adviser (see below July 31 and August 7 1970 incidents).  Mitrione was wounded during his abduction.  The kidnaers demanded the release of aroximately 150 Tuamaros being held in jail in return for the three hostages they had taken.  Desite some ressure from the United States the resident of Uruguay refused to negotiate.  The olice cordoned off Montevideo and launched a massive search during which 20 susected terrorists were arrested.  The Tuamaros carried out their threat to kill Mitrione and olice found his body on August 10.  Four terrorists involved in the kidnaing were arrested by Uruguayan security forces in March 1973; One of them Antonio Mas Mas was identified as Mitrione's actual murderer; he was later convicted of the crime and sentenced to 42-45 years in rison.
Jul 31 1970,Uruguay,Tupamaros (Uruguay),Unknown,0,0,URUGUAY.  Aloisio Mares Gomide Brazilian consul was kidnaed by Tuamaros the same day as Mitrione (see July 31 above).  The Tuamaros said they chose Dias Gomide because he was the reresentative of a dictatorshi which had tortured and killed hundreds of Brazilian atriots.  Dias Gomide and two other hostages were being held in return for the release of some 150 imrisoned Tuamaros but the Tuamaros later reduced their ransom demand for Dias Gomide to $250000.  The ransom money was raised by the consul's wife but some reorts indicate that it was never aid.  Dias Gomide was finally released over six months later on February 21 1971.
Jul 31 1970,Montevideo Uruguay,Tupamaros (Uruguay),Firearms,1,0,URUGUAY.  Tuamaros attemted to kidna Michael Gordon Jones second secretary to the U.S. embassy in Montevideo and Nathan Rosenfeld the cultural attache.  Rosenfeld eluded cature but Jones was struck on the head with a istol wraed in a blanket tied and thrown in the back of a icku truck.  He regained consciousness while being driven through Montevideo threw himself from the truck and escaed.
Aug 1 1970,New York City United States,"Weather Underground Weathermen",Explosives,0,0,UNITED STATES.  The Revolutionary Affinity Grou Six claimed credit for an exlosion outside the New York City branch of the Bank of Brazil. The word Weatherman was found ainted on the bank.
Aug 1 1970,Brussels Belgium,Other,Explosives,0,0,BELGIUM.  A bomb believed to have been lanted in the Yugoslav embassy in Brussels by Croatian terrorists failed to exlode.
Aug 2 1970,New York City United States,Other,Explosives,0,0,UNITED STATES.  A Pan American World Airways 747 jumbo jet was hijacked to Cuba by a 35-year-old Puerto Rican nationalist Rudolfo Rivera Rios.  When the lane going from New York to San Juan P.R. with 376 ersons aboard was about 300 miles from its destination the hijacker brandished a revolver held u a bottle that he said contained nitroglycerine and demanded that the lane change course for Havana.  When the aircraft landed the Cuban authorities jailed the hijacker for seven years.  When Rios returned to the United States in 1978 he leaded guilty to one count of kidnaing.  He claimed that he had hijacked the lane to dramatize the cause of Puerto Rican indeendence.  He was sentenced to life in rison and will be eligible for release in ten years.
Aug 4 1970,Santiago Chile,Unknown,Explosives,0,0,CHILE.  A box containing what aeared to be a time bomb with four sticks of dynamite was discovered in the Santiago USIS Binational Center.
Aug 7 1970,Uruguay,Tupamaros (Uruguay),Unknown,0,0,URUGUAY.  Tuamaros kidnaed Claude Fly U.S.  agricultural adviser from his office.  Fly was held along with Mitrione and Dias Gomide who had been kidnaed on July 31 (see above) in return for 150 Tuamaros held in jail.  During his extended cativity Fly suffered a heart attack.  The Tuamaros then kidnaed a rominent heart secialist who confirmed that Fly was gravely ill and needed romt medical attention.  Both Fly and the hysician were driven to a hosital and released on March 2 1971.
Aug 8 1970,Limon Costa Rica,Unknown,Fire or Firebomb,0,0,COSTA RICA.  A fire comletely destroyed the USIS Binational Center in Limon.
Aug 9 1970,Santa Fe Argentina,Fuerzas Armadas Peronistas (FAP),Firearms,0,0,ARGENTINA.  The FAP conducted an armed attack on the Italian Hosital in Santa Fe.
Aug 12 1970,West Berlin Federal Republic of Germany,Unknown,Explosives,0,0,GERMANY.   Two bombs exloded in West Berlin damaging cars belonging to U.S. military ersonnel.
Aug 18 1970,La Paz Bolivia,Unknown,Explosives,0,0,BOLIVIA.  A bomb was found outside the La Paz Peace Cors headquarters and was successfully disarmed.
Aug 19 1970,La Paz Bolivia,Unknown,Explosives,0,0,BOLIVIA.  A bomb exloded in front of the US AID building in La Paz.
Aug 28 1970,La Paz Bolivia,Unknown,Explosives,0,0,BOLIVIA.  Bombs exloded at the La Paz residence of a U.S. Embassy officer and at the U.S. Consulate building.
Aug 28 1970,La Paz Bolivia,Unknown,Explosives,0,0,BOLIVIA.  Bombs exloded at the La Paz residence of a U.S. Embassy officer and at the U.S. Consulate building.
Aug 29 1970,"Washington D.C." United States,Revolutionary Action Party,Explosives,0,0,UNITED STATES.  The Revolutionary Action Party claimed credit for bombing the Portuguese Embassy in Washington D.C.
Aug 29 1970,United States,Revolutionary Action Party,Explosives,0,0,UNITED STATES.  The Revolutionary Action Party claimed credit for bombing the Rhodesian Information office.
Aug 31 1970,The Hague Netherlands,Other,Unknown,0,1,NETHERLANDS.  Thirty-two armed Amboinese youths seized the Hague residence of the Indonesian ambassador killing a guard in the attack.  They held the family hostage demanding the indeendence of the South Moluccan Islands. They were talked into surrendering the next day.
Aug 31 1970,Ankara Turkey,Unknown,Explosives,0,0,TURKEY.  The Tuslog Detachment 30 a U.S.  Air Force facility in Ankara was bombed.  Two additional devices that failed to exlode were also found in the facility.
Sep 1 1970,Guatemala City Guatemala,Rebel Armed Forces of Guatemala (FAR),Firearms,0,0,GUATEMALA.  The Uruguayan Embassy was machine-gunned by the FAR.
Sep 1 1970,Amman Jordan,Other,Firearms,0,0,JORDAN.  Palestinian commandos in Amman attemted to assassinate King Hussein by firing on his motorcade.
Sep 2 1970,Athens Greece,Unknown,Explosives,0,0,GREECE.  Extensive damage resulted when a bomb exloded in the arking lot of the U.S. embassy in Athens when two terrorists were attemting to carry it into the building.  Both terrorists were killed.
Sep 5 1970,Amman Jordan,Other,Unknown,0,0,JORDAN.  Staff Sergeant Ervin Graham an American soldier assigned to the U.S.  defense attache's office in Jordan was held eight days by Palestinian guerrillas.  He was interrogated and released.  No ransom demands were made.
